setting,model,curve,x,y,threshold
fixed_split_train_test,text_only,pr,1.0,0.43646408839779005,
fixed_split_train_test,text_only,pr,0.9981916817359855,0.43601895734597157,0.11788827927379922
fixed_split_train_test,text_only,pr,0.9963833634719711,0.43557312252964425,0.1453895073058964
fixed_split_train_test,text_only,pr,0.9963833634719711,0.43591772151898733,0.1482501204325919
fixed_split_train_test,text_only,pr,0.9963833634719711,0.43626286619160726,0.15716143264068727
fixed_split_train_test,text_only,pr,0.9963833634719711,0.436608557844691,0.1629575022775355
fixed_split_train_test,text_only,pr,0.9963833634719711,0.43695479777954005,0.16540096520094846
fixed_split_train_test,text_only,pr,0.9945750452079566,0.4365079365079365,0.16578103904147762
fixed_split_train_test,text_only,pr,0.9945750452079566,0.4368546465448769,0.16778401878862403
fixed_split_train_test,text_only,pr,0.9945750452079566,0.43720190779014306,0.17004557167992215
fixed_split_train_test,text_only,pr,0.9945750452079566,0.4375497215592681,0.1715211494243842
fixed_split_train_test,text_only,pr,0.9945750452079566,0.43789808917197454,0.17248037002106095
fixed_split_train_test,text_only,pr,0.9945750452079566,0.43824701195219123,0.18318517178026011
fixed_split_train_test,text_only,pr,0.9945750452079566,0.43859649122807015,0.18443096884569662
fixed_split_train_test,text_only,pr,0.9927667269439421,0.4381484437350359,0.1855879960458848
fixed_split_train_test,text_only,pr,0.9927667269439421,0.43849840255591055,0.18636432774834205
fixed_split_train_test,text_only,pr,0.9927667269439421,0.43884892086330934,0.19764707059433254
fixed_split_train_test,text_only,pr,0.9927667269439421,0.4392,0.1992706281419944
fixed_split_train_test,text_only,pr,0.9927667269439421,0.43955164131305047,0.20074792120533652
fixed_split_train_test,text_only,pr,0.9927667269439421,0.43990384615384615,0.2045961638410986
fixed_split_train_test,text_only,pr,0.9927667269439421,0.44025661587810744,0.20684964394411187
fixed_split_train_test,text_only,pr,0.9927667269439421,0.4406099518459069,0.21037158177985502
fixed_split_train_test,text_only,pr,0.9927667269439421,0.44096385542168676,0.2111656547451639
fixed_split_train_test,text_only,pr,0.9909584086799277,0.4405144694533762,0.21209548946277512
fixed_split_train_test,text_only,pr,0.9909584086799277,0.44086886564762673,0.21606952160002713
fixed_split_train_test,text_only,pr,0.9909584086799277,0.44122383252818037,0.22502114674834833
fixed_split_train_test,text_only,pr,0.9909584086799277,0.44157937147461723,0.2273091451270508
fixed_split_train_test,text_only,pr,0.9909584086799277,0.44193548387096776,0.22860108273959923
fixed_split_train_test,text_only,pr,0.9909584086799277,0.44229217110573044,0.2304659037404921
fixed_split_train_test,text_only,pr,0.9909584086799277,0.44264943457189015,0.23339289670139773
fixed_split_train_test,text_only,pr,0.9909584086799277,0.44300727566693615,0.2335067281331037
fixed_split_train_test,text_only,pr,0.9909584086799277,0.44336569579288027,0.23400933175848282
fixed_split_train_test,text_only,pr,0.9909584086799277,0.4437246963562753,0.23788328331113484
fixed_split_train_test,text_only,pr,0.9891500904159132,0.44327390599675853,0.2439827927981724
fixed_split_train_test,text_only,pr,0.9891500904159132,0.44363341443633414,0.2443289852177135
fixed_split_train_test,text_only,pr,0.9891500904159132,0.4439935064935065,0.24588729570125978
fixed_split_train_test,text_only,pr,0.9891500904159132,0.44435418359057677,0.2460670152556844
fixed_split_train_test,text_only,pr,0.9891500904159132,0.44471544715447153,0.24982000433295662
