setting,model,threshold,accuracy,precision,recall,f1,roc_auc
speaker_disjoint_split,text_only,0.494069,0.6042593769866497,0.5845272206303725,0.550979068197164,0.5672575599582899,0.6360358332674335
speaker_disjoint_split,text_only,0.521808,0.6020343293070566,0.593929450369155,0.4888588791357191,0.5362962962962963,0.6360358332674335
speaker_disjoint_split,text_only,0.550953,0.5979020979020979,0.6036468330134357,0.424713031735314,0.49861276258422516,0.6360358332674335
speaker_disjoint_split,text_only,0.57929,0.5912269548633186,0.6127167630057804,0.35786630654962864,0.4518329070758738,0.6360358332674335
speaker_disjoint_split,text_only,0.612134,0.583916083916084,0.625,0.29034436191762325,0.396496081143384,0.6360358332674335
speaker_disjoint_split,text_only,0.645472,0.5769230769230769,0.646484375,0.22349763673193787,0.3321625689914701,0.6360358332674335
speaker_disjoint_split,text_only,0.689927,0.5600762873490146,0.6447761194029851,0.14584740040513167,0.23788546255506607,0.6360358332674335
speaker_disjoint_split,text_only,0.741374,0.5464081373172283,0.6708860759493671,0.07157326130992572,0.1293471629042099,0.6360358332674335
speaker_disjoint_split,text_plus_graph,0.169063,0.49046408137317227,0.47958500669344045,0.9675894665766374,0.6413067800402774,0.641423800573024
speaker_disjoint_split,text_plus_graph,0.222302,0.5181182453909726,0.4937744574884383,0.937204591492235,0.646784715750233,0.641423800573024
speaker_disjoint_split,text_plus_graph,0.273479,0.5394151303242213,0.5060744115413819,0.900067521944632,0.6478736330498177,0.641423800573024
speaker_disjoint_split,text_plus_graph,0.313468,0.5540368722186904,0.51586655817738,0.8561782579338285,0.6438182279766438,0.641423800573024
speaker_disjoint_split,text_plus_graph,0.343502,0.5651621106166561,0.5247698377904428,0.8082376772451046,0.6363636363636364,0.641423800573024
speaker_disjoint_split,text_plus_graph,0.376615,0.5743801652892562,0.533745247148289,0.7582714382174207,0.6264993026499303,0.641423800573024
speaker_disjoint_split,text_plus_graph,0.406077,0.5842339478703115,0.5448884276076803,0.7089804186360568,0.6161971830985915,0.641423800573024
speaker_disjoint_split,text_plus_graph,0.436013,0.5953591862682772,0.5594285714285714,0.6610398379473329,0.6060043330238316,0.641423800573024
speaker_disjoint_split,text_plus_graph,0.466299,0.6058486967577876,0.5766052129688494,0.612424037812289,0.5939751146037983,0.641423800573024
speaker_disjoint_split,text_plus_graph,0.495888,0.6074380165289256,0.58810888252149,0.5543551654287644,0.5707334028501911,0.641423800573024
speaker_disjoint_split,text_plus_graph,0.520971,0.6058486967577876,0.5988515176374077,0.49291019581363943,0.5407407407407407,0.641423800573024
speaker_disjoint_split,text_plus_graph,0.550286,0.6036236490781945,0.6122840690978887,0.4307900067521945,0.5057471264367817,0.641423800573024
speaker_disjoint_split,text_plus_graph,0.584976,0.6039415130324222,0.6358381502890174,0.3713706954760297,0.46888320545609546,0.641423800573024
speaker_disjoint_split,text_plus_graph,0.617434,0.5953591862682772,0.6511627906976745,0.3024983119513842,0.413093591516828,0.641423800573024
speaker_disjoint_split,text_plus_graph,0.651704,0.5832803560076287,0.666015625,0.23024983119513842,0.34219769192172605,0.641423800573024
speaker_disjoint_split,text_plus_graph,0.693921,0.5702479338842975,0.6925373134328359,0.15665091154625252,0.2555066079295154,0.641423800573024
speaker_disjoint_split,text_plus_graph,0.747942,0.5508582326764145,0.7151898734177216,0.07629979743416611,0.13788895668090298,0.641423800573024
