setting,model,threshold,accuracy,precision,recall,f1,roc_auc
fixed_split_train_test,text_plus_graph,0.271769,0.5082872928176796,0.46908127208480566,0.9602169981916817,0.6302670623145401,0.6863175650006837
fixed_split_train_test,text_plus_graph,0.310656,0.5327545382794001,0.4816211121583412,0.9240506329113924,0.6332094175960347,0.6863175650006837
fixed_split_train_test,text_plus_graph,0.348828,0.5556432517758485,0.494949494949495,0.8860759493670886,0.6351263771872975,0.6863175650006837
fixed_split_train_test,text_plus_graph,0.382375,0.5666929755327546,0.5021786492374728,0.833634719710669,0.6267845003399048,0.6863175650006837
fixed_split_train_test,text_plus_graph,0.406099,0.5895816890292028,0.5194805194805194,0.7956600361663653,0.6285714285714286,0.6863175650006837
fixed_split_train_test,text_plus_graph,0.42964,0.606156274664562,0.5347938144329897,0.7504520795660036,0.6245297215951844,0.6863175650006837
fixed_split_train_test,text_plus_graph,0.454206,0.6195737963693765,0.550354609929078,0.701627486437613,0.6168521462639109,0.6863175650006837
fixed_split_train_test,text_plus_graph,0.483006,0.6377269139700079,0.5741324921135647,0.6582278481012658,0.6133108677337826,0.6863175650006837
fixed_split_train_test,text_plus_graph,0.511464,0.6408839779005525,0.5871886120996441,0.596745027124774,0.5919282511210763,0.6863175650006837
fixed_split_train_test,text_plus_graph,0.540376,0.6385161799526441,0.5967413441955194,0.5298372513562387,0.5613026819923371,0.6863175650006837
fixed_split_train_test,text_plus_graph,0.566412,0.6393054459352802,0.6142857142857143,0.4665461121157324,0.5303186022610483,0.6863175650006837
fixed_split_train_test,text_plus_graph,0.599478,0.6448303078137332,0.6475644699140402,0.40867992766726946,0.5011086474501109,0.6863175650006837
fixed_split_train_test,text_plus_graph,0.630781,0.6385161799526441,0.6714801444043321,0.33634719710669075,0.44819277108433736,0.6863175650006837
fixed_split_train_test,text_plus_graph,0.668235,0.6298342541436464,0.7038834951456311,0.26220614828209765,0.3820816864295125,0.6863175650006837
fixed_split_train_test,text_plus_graph,0.709865,0.6053670086819258,0.6962962962962963,0.16998191681735986,0.27325581395348836,0.6863175650006837
fixed_split_train_test,text_plus_graph,0.774099,0.590370955011839,0.765625,0.08860759493670886,0.15883306320907617,0.6863175650006837
speaker_disjoint_split,text_only,0.235456,0.503814367450731,0.4866131191432396,0.9817690749493585,0.65070485567241,0.6624111620060302
speaker_disjoint_split,text_only,0.288387,0.5251112523839797,0.49768765563856276,0.9446320054017556,0.651910531220876,0.6624111620060302
speaker_disjoint_split,text_only,0.327868,0.5432294977749523,0.5083523158694001,0.9041188386225524,0.6507897934386391,0.6624111620060302
speaker_disjoint_split,text_only,0.364935,0.5584869675778766,0.5187144019528072,0.8609047940580689,0.6473724295506473,0.6624111620060302
speaker_disjoint_split,text_only,0.392799,0.5785123966942148,0.5339763261727313,0.8224172856178258,0.6475279106858054,0.6624111620060302
speaker_disjoint_split,text_only,0.421892,0.5959949141767323,0.5499049429657795,0.7812288993923024,0.6454672245467225,0.6624111620060302
speaker_disjoint_split,text_only,0.445696,0.607120152574698,0.5635703165542294,0.7332883187035787,0.6373239436619719,0.6624111620060302
speaker_disjoint_split,text_only,0.477346,0.6188811188811189,0.5805714285714285,0.6860229574611749,0.6289074589910244,0.6624111620060302
speaker_disjoint_split,text_only,0.50198,0.6223776223776224,0.593134138588684,0.6299797434166104,0.6110019646365422,0.6624111620060302
speaker_disjoint_split,text_only,0.527939,0.629688493324857,0.6131805157593123,0.5779878460499662,0.5950643030935002,0.6624111620060302
speaker_disjoint_split,text_only,0.554118,0.6300063572790846,0.6300246103363413,0.5185685347738015,0.5688888888888889,0.6624111620060302
speaker_disjoint_split,text_only,0.576955,0.6169739351557534,0.6324376199616123,0.4449696151249156,0.52239397542608,0.6624111620060302
speaker_disjoint_split,text_only,0.603635,0.6039415130324222,0.6358381502890174,0.3713706954760297,0.46888320545609546,0.6624111620060302
speaker_disjoint_split,text_only,0.629927,0.5991735537190083,0.6598837209302325,0.3065496286293045,0.4186260949746427,0.6624111620060302
speaker_disjoint_split,text_only,0.654721,0.587730451366815,0.6796875,0.2349763673193788,0.34922227797290517,0.6624111620060302
speaker_disjoint_split,text_only,0.686254,0.5727908455181182,0.7044776119402985,0.15935178933153274,0.2599118942731278,0.6624111620060302
speaker_disjoint_split,text_only,0.735798,0.5508582326764145,0.7151898734177216,0.07629979743416611,0.13788895668090298,0.6624111620060302
speaker_disjoint_split,text_plus_graph,0.214434,0.4993642720915448,0.4842704149933066,0.9770425388251182,0.6475721637950325,0.6697047486379019
speaker_disjoint_split,text_plus_graph,0.273995,0.5251112523839797,0.49768765563856276,0.9446320054017556,0.651910531220876,0.6697047486379019
speaker_disjoint_split,text_plus_graph,0.31715,0.5451366815003179,0.5094912680334093,0.9061444969615124,0.6522478736330498,0.6697047486379019
speaker_disjoint_split,text_plus_graph,0.351058,0.5673871582962492,0.5244100895036615,0.8703578663065497,0.6544808326986545,0.6697047486379019
speaker_disjoint_split,text_plus_graph,0.384318,0.5804195804195804,0.5352915387987724,0.824442943956786,0.6491228070175439,0.6697047486379019
speaker_disjoint_split,text_plus_graph,0.414891,0.5966306420851876,0.5503802281368821,0.7819041188386225,0.6460251046025105,0.6697047486379019
speaker_disjoint_split,text_plus_graph,0.442694,0.6102987921169739,0.5661650233523612,0.736664415935179,0.6402582159624414,0.6697047486379019
speaker_disjoint_split,text_plus_graph,0.471038,0.62269548633185,0.584,0.6900742741390952,0.6326214794181368,0.6697047486379019
speaker_disjoint_split,text_plus_graph,0.499766,0.6300063572790846,0.6007628734901462,0.638082376772451,0.618860510805501,0.6697047486379019
speaker_disjoint_split,text_plus_graph,0.526272,0.6315956770502225,0.6153295128939829,0.5800135043889264,0.597149808828641,0.6697047486379019
speaker_disjoint_split,text_plus_graph,0.552069,0.6268277177368087,0.6259228876127974,0.5151924375422012,0.5651851851851852,0.6697047486379019
speaker_disjoint_split,text_plus_graph,0.580771,0.6220597584233948,0.6401151631477927,0.450371370695476,0.5287356321839081,0.6697047486379019
speaker_disjoint_split,text_plus_graph,0.609022,0.6191989828353465,0.6635838150289017,0.387575962187711,0.48934356351236147,0.6697047486379019
speaker_disjoint_split,text_plus_graph,0.638554,0.6042593769866497,0.6715116279069767,0.31195138419986496,0.4260027662517289,0.6697047486379019
speaker_disjoint_split,text_plus_graph,0.674697,0.5934520025429116,0.697265625,0.24105334233625927,0.35825388861013546,0.6697047486379019
speaker_disjoint_split,text_plus_graph,0.71313,0.5759694850603941,0.7194029850746269,0.16272788656313303,0.2654185022026432,0.6697047486379019
speaker_disjoint_split,text_plus_graph,0.764205,0.5521296884933249,0.7278481012658228,0.07765023632680622,0.1403294691885296,0.6697047486379019
