setting,model,threshold,accuracy,precision,recall,f1,roc_auc
fixed_split_train_test,text_only,0.256704,0.4711917916337806,0.4513715710723192,0.9819168173598554,0.6184510250569476,0.6440500250733205
fixed_split_train_test,text_only,0.302751,0.4988161010260458,0.4637809187279152,0.9493670886075949,0.6231454005934718,0.6440500250733205
fixed_split_train_test,text_only,0.337936,0.5327545382794001,0.4816211121583412,0.9240506329113924,0.6332094175960347,0.6440500250733205
fixed_split_train_test,text_only,0.371835,0.5445935280189423,0.48787878787878786,0.8734177215189873,0.626053143227479,0.6440500250733205
fixed_split_train_test,text_only,0.396983,0.5603788476716653,0.49782135076252726,0.8264014466546112,0.6213460231135283,0.6440500250733205
fixed_split_train_test,text_only,0.421897,0.5785319652722968,0.5112160566706021,0.783001808318264,0.6185714285714285,0.6440500250733205
fixed_split_train_test,text_only,0.445036,0.5887924230465666,0.520618556701031,0.7305605786618445,0.6079759217456734,0.6440500250733205
fixed_split_train_test,text_only,0.466871,0.6053670086819258,0.5375886524822695,0.6853526220614828,0.6025437201907791,0.6440500250733205
fixed_split_train_test,text_only,0.491239,0.6179952644041041,0.5545023696682464,0.6347197106690777,0.5919055649241147,0.6440500250733205
fixed_split_train_test,text_only,0.516286,0.6172059984214681,0.5604982206405694,0.569620253164557,0.5650224215246636,0.6440500250733205
fixed_split_train_test,text_only,0.539408,0.6101026045777427,0.560081466395112,0.4972875226039783,0.5268199233716475,0.6440500250733205
fixed_split_train_test,text_only,0.561797,0.5998421468034728,0.5547619047619048,0.4213381555153707,0.4789311408016444,0.6440500250733205
fixed_split_train_test,text_only,0.589071,0.6037884767166535,0.5730659025787965,0.3616636528028933,0.4434589800443459,0.6440500250733205
fixed_split_train_test,text_only,0.612782,0.5927387529597474,0.5667870036101083,0.28390596745027125,0.3783132530120482,0.6440500250733205
fixed_split_train_test,text_only,0.64164,0.5919494869771112,0.587378640776699,0.21880650994575046,0.3188405797101449,0.6440500250733205
fixed_split_train_test,text_only,0.676581,0.5785319652722968,0.5703703703703704,0.13924050632911392,0.2238372093023256,0.6440500250733205
fixed_split_train_test,text_only,0.715775,0.5698500394632992,0.5625,0.0650994575045208,0.1166936790923825,0.6440500250733205
fixed_split_train_test,text_plus_graph,0.229784,0.468034727703236,0.44970906068162925,0.9783001808318263,0.6161731207289294,0.6584887119404723
fixed_split_train_test,text_plus_graph,0.282661,0.5098658247829518,0.46996466431095407,0.9620253164556962,0.6314540059347181,0.6584887119404723
fixed_split_train_test,text_plus_graph,0.327688,0.5390686661404893,0.48539114043355325,0.9312839059674503,0.6381660470879802,0.6584887119404723
fixed_split_train_test,text_plus_graph,0.358424,0.5524861878453039,0.49292929292929294,0.8824593128390597,0.6325340246273493,0.6584887119404723
fixed_split_train_test,text_plus_graph,0.384301,0.5651144435674822,0.5010893246187363,0.8318264014466547,0.6254248810333106,0.6584887119404723
fixed_split_train_test,text_plus_graph,0.408316,0.5753749013417522,0.5088547815820543,0.779385171790235,0.6157142857142858,0.6584887119404723
fixed_split_train_test,text_plus_graph,0.433724,0.585635359116022,0.5180412371134021,0.7269439421338155,0.6049661399548533,0.6584887119404723
fixed_split_train_test,text_plus_graph,0.459717,0.6037884767166535,0.5361702127659574,0.6835443037974683,0.6009538950715422,0.6584887119404723
fixed_split_train_test,text_plus_graph,0.486304,0.6132596685082873,0.5497630331753555,0.6292947558770343,0.5868465430016864,0.6584887119404723
fixed_split_train_test,text_plus_graph,0.511571,0.6298342541436464,0.5747330960854092,0.5840867992766727,0.579372197309417,0.6584887119404723
fixed_split_train_test,text_plus_graph,0.541027,0.6290449881610103,0.5845213849287169,0.5189873417721519,0.5498084291187739,0.6584887119404723
fixed_split_train_test,text_plus_graph,0.567324,0.6266771902131019,0.5952380952380952,0.45207956600361665,0.513874614594039,0.6584887119404723
fixed_split_train_test,text_plus_graph,0.595079,0.6148382004735596,0.5931232091690545,0.3743218806509946,0.458980044345898,0.6584887119404723
fixed_split_train_test,text_plus_graph,0.625877,0.6069455406471981,0.5992779783393501,0.30018083182640143,0.4,0.6584887119404723
fixed_split_train_test,text_plus_graph,0.656978,0.601420678768745,0.616504854368932,0.22965641952983726,0.3346508563899868,0.6584887119404723
fixed_split_train_test,text_plus_graph,0.696731,0.5880031570639306,0.6148148148148148,0.15009041591320071,0.24127906976744187,0.6584887119404723
fixed_split_train_test,text_plus_graph,0.741615,0.5808997632202052,0.671875,0.07775768535262206,0.1393841166936791,0.6584887119404723
speaker_disjoint_split,text_only,0.266555,0.5,0.48460508701472554,0.9777177582714383,0.6480196912060864,0.6504822851210428
speaker_disjoint_split,text_only,0.314517,0.5212968849332485,0.49555318392031306,0.9405806887238353,0.6491146318732526,0.6504822851210428
speaker_disjoint_split,text_only,0.348407,0.5432294977749523,0.5083523158694001,0.9041188386225524,0.6507897934386391,0.6504822851210428
speaker_disjoint_split,text_only,0.375795,0.5559440559440559,0.5170870626525631,0.8582039162727887,0.6453414572226454,0.6504822851210428
speaker_disjoint_split,text_only,0.399984,0.575333757151939,0.5317843051293293,0.8190411883862255,0.644869750132908,0.6504822851210428
speaker_disjoint_split,text_only,0.427342,0.5902733630006357,0.5456273764258555,0.775151924375422,0.6404463040446304,0.6504822851210428
speaker_disjoint_split,text_only,0.454012,0.5944055944055944,0.5531914893617021,0.7197839297771775,0.6255868544600939,0.6504822851210428
speaker_disjoint_split,text_only,0.479339,0.6004450095359186,0.564,0.6664415935178933,0.6109563602599815,0.6504822851210428
speaker_disjoint_split,text_only,0.504885,0.607120152574698,0.5778766687857597,0.6137744767049291,0.5952848722986247,0.6504822851210428
speaker_disjoint_split,text_only,0.531289,0.6068022886204705,0.5873925501432665,0.5536799459824443,0.5700382342718109,0.6504822851210428
speaker_disjoint_split,text_only,0.553874,0.6141131595677051,0.6095159967186218,0.5016880486158002,0.5503703703703704,0.6504822851210428
speaker_disjoint_split,text_only,0.576125,0.6125238397965671,0.6257197696737045,0.4402430790006752,0.5168450257629805,0.6504822851210428
speaker_disjoint_split,text_only,0.599885,0.6090273363000636,0.6450867052023121,0.37677245104659013,0.47570332480818417,0.6504822851210428
speaker_disjoint_split,text_only,0.623567,0.5966306420851876,0.6540697674418605,0.3038487508440243,0.4149377593360996,0.6504822851210428
speaker_disjoint_split,text_only,0.648803,0.5832803560076287,0.666015625,0.23024983119513842,0.34219769192172605,0.6504822851210428
speaker_disjoint_split,text_only,0.681691,0.5696122059758424,0.6895522388059702,0.15597569209993248,0.2544052863436123,0.6504822851210428
speaker_disjoint_split,text_only,0.727376,0.5514939605848697,0.7215189873417721,0.07697501688048616,0.1391092129347163,0.6504822851210428
speaker_disjoint_split,text_plus_graph,0.249087,0.4955499046408137,0.4822623828647925,0.9729912221471978,0.6448869993287089,0.6587617326982621
speaker_disjoint_split,text_plus_graph,0.298466,0.5181182453909726,0.4937744574884383,0.937204591492235,0.646784715750233,0.6587617326982621
speaker_disjoint_split,text_plus_graph,0.333638,0.5394151303242213,0.5060744115413819,0.900067521944632,0.6478736330498177,0.6587617326982621
speaker_disjoint_split,text_plus_graph,0.368243,0.5610298792116974,0.5203417412530512,0.8636056718433491,0.6494034018786494,0.6587617326982621
speaker_disjoint_split,text_plus_graph,0.399907,0.5772409408773045,0.5330995177553705,0.8210668467251857,0.6464646464646465,0.6587617326982621
speaker_disjoint_split,text_plus_graph,0.427353,0.5890019071837254,0.5446768060836502,0.7738014854827819,0.6393305439330544,0.6587617326982621
speaker_disjoint_split,text_plus_graph,0.4541,0.6013986013986014,0.5588998443175921,0.7272113436866982,0.6320422535211268,0.6587617326982621
speaker_disjoint_split,text_plus_graph,0.481324,0.6093452002542912,0.572,0.675894665766374,0.6196224079232435,0.6587617326982621
speaker_disjoint_split,text_plus_graph,0.504266,0.6185632549268912,0.589319771137953,0.6259284267386901,0.6070726915520629,0.6587617326982621
