setting,model,threshold,accuracy,precision,recall,f1,roc_auc
fixed_split_train_test,text_only,0.255992,0.468034727703236,0.44970906068162925,0.9783001808318263,0.6161731207289294,0.6531118776624574
fixed_split_train_test,text_only,0.313337,0.4972375690607735,0.4628975265017668,0.9475587703435805,0.6219584569732938,0.6531118776624574
fixed_split_train_test,text_only,0.357836,0.5232833464877664,0.4759660697455231,0.9132007233273056,0.6257744733581165,0.6531118776624574
fixed_split_train_test,text_only,0.397293,0.5367008681925809,0.48282828282828283,0.864376130198915,0.6195722618276086,0.6531118776624574
fixed_split_train_test,text_only,0.429247,0.5619573796369376,0.4989106753812636,0.8282097649186256,0.6227056424201224,0.6531118776624574
fixed_split_train_test,text_only,0.447053,0.5769534333070244,0.5100354191263282,0.7811934900542495,0.6171428571428571,0.6531118776624574
fixed_split_train_test,text_only,0.469511,0.5951065509076559,0.5257731958762887,0.7377938517179023,0.6139954853273137,0.6531118776624574
fixed_split_train_test,text_only,0.486228,0.6148382004735596,0.5460992907801419,0.6962025316455697,0.6120826709062003,0.6531118776624574
fixed_split_train_test,text_only,0.508066,0.6179952644041041,0.5545023696682464,0.6347197106690777,0.5919055649241147,0.6531118776624574
fixed_split_train_test,text_only,0.525718,0.6298342541436464,0.5747330960854092,0.5840867992766727,0.579372197309417,0.6531118776624574
fixed_split_train_test,text_only,0.543569,0.6258879242304657,0.5804480651731161,0.515370705244123,0.5459770114942529,0.6531118776624574
fixed_split_train_test,text_only,0.562288,0.6124704025256511,0.5738095238095238,0.4358047016274864,0.49537512846865367,0.6531118776624574
fixed_split_train_test,text_only,0.57758,0.6022099447513812,0.5702005730659025,0.35985533453887886,0.44124168514412415,0.6531118776624574
fixed_split_train_test,text_only,0.60145,0.5990528808208366,0.5812274368231047,0.2911392405063291,0.38795180722891565,0.6531118776624574
fixed_split_train_test,text_only,0.623792,0.5998421468034728,0.6116504854368932,0.22784810126582278,0.33201581027667987,0.6531118776624574
fixed_split_train_test,text_only,0.650388,0.5990528808208366,0.6666666666666666,0.162748643761302,0.2616279069767442,0.6531118776624574
fixed_split_train_test,text_only,0.702132,0.5840568271507498,0.703125,0.081374321880651,0.1458670988654781,0.6531118776624574
fixed_split_train_test,text_plus_graph,0.561957,0.47434885556432516,0.45303408146300916,0.9855334538878843,0.6207289293849658,0.673917668333156
fixed_split_train_test,text_plus_graph,0.595572,0.4956590370955012,0.4620141342756184,0.945750452079566,0.6207715133531158,0.673917668333156
fixed_split_train_test,text_plus_graph,0.618644,0.5248618784530387,0.47690857681432614,0.9150090415913201,0.6270136307311028,0.673917668333156
fixed_split_train_test,text_plus_graph,0.638568,0.5556432517758485,0.494949494949495,0.8860759493670886,0.6351263771872975,0.673917668333156
fixed_split_train_test,text_plus_graph,0.656472,0.574585635359116,0.5076252723311547,0.8426763110307414,0.6335825968728755,0.673917668333156
fixed_split_train_test,text_plus_graph,0.669928,0.5927387529597474,0.5218417945690673,0.7992766726943942,0.6314285714285715,0.673917668333156
fixed_split_train_test,text_plus_graph,0.680831,0.6140489344909235,0.5412371134020618,0.759493670886076,0.6320541760722348,0.673917668333156
fixed_split_train_test,text_plus_graph,0.696794,0.6179952644041041,0.548936170212766,0.6998191681735986,0.615262321144674,0.673917668333156
fixed_split_train_test,text_plus_graph,0.706041,0.6235201262825573,0.5599369085173501,0.6419529837251357,0.5981465880370682,0.673917668333156
fixed_split_train_test,text_plus_graph,0.720586,0.6314127861089187,0.5765124555160143,0.5858951175406871,0.5811659192825112,0.673917668333156
