setting,model,curve,x,y,threshold
fixed_split_train_test,text_only,pr,1.0,0.43646408839779005,
fixed_split_train_test,text_only,pr,1.0,0.4368088467614534,0.06899356506386795
fixed_split_train_test,text_only,pr,0.9981916817359855,0.43636363636363634,0.0910485579326334
fixed_split_train_test,text_only,pr,0.9981916817359855,0.43670886075949367,0.1022097423818526
fixed_split_train_test,text_only,pr,0.9981916817359855,0.43705463182897863,0.1298521069037773
fixed_split_train_test,text_only,pr,0.9981916817359855,0.43740095087163233,0.1315856409639171
fixed_split_train_test,text_only,pr,0.9963833634719711,0.43695479777954005,0.1357680155463388
fixed_split_train_test,text_only,pr,0.9963833634719711,0.4373015873015873,0.14114016993327594
fixed_split_train_test,text_only,pr,0.9963833634719711,0.43764892772041303,0.14224333183300775
fixed_split_train_test,text_only,pr,0.9963833634719711,0.4379968203497615,0.14413526007912414
fixed_split_train_test,text_only,pr,0.9963833634719711,0.4383452665075577,0.1491732973607377
fixed_split_train_test,text_only,pr,0.9963833634719711,0.43869426751592355,0.15014208000789653
fixed_split_train_test,text_only,pr,0.9963833634719711,0.43904382470119524,0.15209012752620374
fixed_split_train_test,text_only,pr,0.9963833634719711,0.4393939393939394,0.15313349744389212
fixed_split_train_test,text_only,pr,0.9963833634719711,0.4397446129289705,0.15338008812571718
fixed_split_train_test,text_only,pr,0.9963833634719711,0.44009584664536744,0.1561409478407904
fixed_split_train_test,text_only,pr,0.9963833634719711,0.4404476418864908,0.16615146450196963
fixed_split_train_test,text_only,pr,0.9963833634719711,0.4408,0.1670803170814629
fixed_split_train_test,text_only,pr,0.9963833634719711,0.4411529223378703,0.16971629919581113
fixed_split_train_test,text_only,pr,0.9963833634719711,0.44150641025641024,0.17298223978637947
fixed_split_train_test,text_only,pr,0.9963833634719711,0.4418604651162791,0.17590939979316078
fixed_split_train_test,text_only,pr,0.9945750452079566,0.44141252006420545,0.1770027421376204
fixed_split_train_test,text_only,pr,0.9945750452079566,0.44176706827309237,0.1787155718373424
fixed_split_train_test,text_only,pr,0.9945750452079566,0.44212218649517687,0.18119250017923508
fixed_split_train_test,text_only,pr,0.9945750452079566,0.4424778761061947,0.182455683025361
fixed_split_train_test,text_only,pr,0.9945750452079566,0.4428341384863124,0.18484479779717702
fixed_split_train_test,text_only,pr,0.9945750452079566,0.44319097502014504,0.18717768189504477
fixed_split_train_test,text_only,pr,0.9945750452079566,0.4435483870967742,0.18863019644118353
fixed_split_train_test,text_only,pr,0.9927667269439421,0.4430992736077482,0.18928818810461764
fixed_split_train_test,text_only,pr,0.9927667269439421,0.44345718901453957,0.1901962856104366
fixed_split_train_test,text_only,pr,0.9927667269439421,0.44381568310428454,0.1917762710060566
fixed_split_train_test,text_only,pr,0.9927667269439421,0.4441747572815534,0.19277663837926834
fixed_split_train_test,text_only,pr,0.9909584086799277,0.4437246963562753,0.19481231610452657
fixed_split_train_test,text_only,pr,0.9891500904159132,0.44327390599675853,0.1979300569666222
fixed_split_train_test,text_only,pr,0.9891500904159132,0.44363341443633414,0.19990900302657993
fixed_split_train_test,text_only,pr,0.9873417721518988,0.4431818181818182,0.20183270513928997
fixed_split_train_test,text_only,pr,0.9873417721518988,0.4435418359057677,0.20190373992389574
fixed_split_train_test,text_only,pr,0.9873417721518988,0.44390243902439025,0.20242963932676603
fixed_split_train_test,text_only,pr,0.9873417721518988,0.44426362896663957,0.2031272076686826
fixed_split_train_test,text_only,pr,0.9873417721518988,0.44462540716612375,0.20604828055759267
fixed_split_train_test,text_only,pr,0.9873417721518988,0.4449877750611247,0.20615315775186457
fixed_split_train_test,text_only,pr,0.9873417721518988,0.4453507340946166,0.2069153625778108
fixed_split_train_test,text_only,pr,0.9873417721518988,0.44571428571428573,0.20807211750627824
fixed_split_train_test,text_only,pr,0.9873417721518988,0.44607843137254904,0.2099249733152195
fixed_split_train_test,text_only,pr,0.9873417721518988,0.446443172526574,0.21075931958248592
fixed_split_train_test,text_only,pr,0.9873417721518988,0.44680851063829785,0.21101995065709558
fixed_split_train_test,text_only,pr,0.9873417721518988,0.44717444717444715,0.21352165374644422
fixed_split_train_test,text_only,pr,0.9873417721518988,0.44754098360655736,0.21361980167257966
fixed_split_train_test,text_only,pr,0.9873417721518988,0.4479081214109926,0.2139136793644056
fixed_split_train_test,text_only,pr,0.9855334538878843,0.44745484400656815,0.2145742942336719
fixed_split_train_test,text_only,pr,0.9855334538878843,0.447822514379622,0.21477666247759944
fixed_split_train_test,text_only,pr,0.9855334538878843,0.44819078947368424,0.21637977817771145
fixed_split_train_test,text_only,pr,0.9837251356238698,0.4477366255144033,0.21735903006305995
fixed_split_train_test,text_only,pr,0.9837251356238698,0.44810543657331137,0.21901051446023803
fixed_split_train_test,text_only,pr,0.9837251356238698,0.44847485572959606,0.2193023015854858
fixed_split_train_test,text_only,pr,0.9837251356238698,0.44884488448844884,0.21959386981766382
fixed_split_train_test,text_only,pr,0.9837251356238698,0.44921552436003304,0.21974760548568256
fixed_split_train_test,text_only,pr,0.9819168173598554,0.4487603305785124,0.22166388540967827
fixed_split_train_test,text_only,pr,0.9819168173598554,0.4491315136476427,0.22178384301747678
fixed_split_train_test,text_only,pr,0.9819168173598554,0.44950331125827814,0.22189444594061897
fixed_split_train_test,text_only,pr,0.9819168173598554,0.4498757249378625,0.2220403235784064
fixed_split_train_test,text_only,pr,0.9819168173598554,0.4502487562189055,0.2239713960524058
fixed_split_train_test,text_only,pr,0.9819168173598554,0.45062240663900416,0.22494893134624938
fixed_split_train_test,text_only,pr,0.9819168173598554,0.45099667774086377,0.22604407324681414
fixed_split_train_test,text_only,pr,0.9801084990958409,0.45054031587697424,0.22652705260116657
fixed_split_train_test,text_only,pr,0.9801084990958409,0.4509151414309484,0.22846085469131822
fixed_split_train_test,text_only,pr,0.9783001808318263,0.4504579517069109,0.22859686746073857
fixed_split_train_test,text_only,pr,0.9783001808318263,0.4508333333333333,0.22878455692860641
