setting,model,threshold,accuracy,precision,recall,f1,roc_auc
fixed_split_train_test,text_only,0.334539,0.4632991318074191,0.4472152950955943,0.972875226039783,0.6127562642369021,0.6712811706961266
fixed_split_train_test,text_only,0.361212,0.4956590370955012,0.4620141342756184,0.945750452079566,0.6207715133531158,0.6712811706961266
fixed_split_train_test,text_only,0.382004,0.5248618784530387,0.47690857681432614,0.9150090415913201,0.6270136307311028,0.6712811706961266
fixed_split_train_test,text_only,0.394418,0.5603788476716653,0.49797979797979797,0.891500904159132,0.6390149060272197,0.6712811706961266
fixed_split_train_test,text_only,0.406714,0.5761641673243884,0.5087145969498911,0.8444846292947559,0.6349422161794698,0.6712811706961266
fixed_split_train_test,text_only,0.417166,0.5880031570639306,0.5182998819362455,0.7938517179023508,0.6271428571428571,0.6712811706961266
fixed_split_train_test,text_only,0.427841,0.6045777426992897,0.5335051546391752,0.7486437613019892,0.6230248306997742,0.6712811706961266
fixed_split_train_test,text_only,0.438322,0.6132596685082873,0.5446808510638298,0.6943942133815552,0.6104928457869634,0.6712811706961266
fixed_split_train_test,text_only,0.447275,0.611681136543015,0.5481832543443917,0.6274864376130199,0.5851602023608768,0.6712811706961266
fixed_split_train_test,text_only,0.45601,0.6219415943172849,0.5658362989323843,0.5750452079566004,0.5704035874439461,0.6712811706961266
fixed_split_train_test,text_only,0.466004,0.6258879242304657,0.5804480651731161,0.515370705244123,0.5459770114942529,0.6712811706961266
fixed_split_train_test,text_only,0.476309,0.6235201262825573,0.5904761904761905,0.4484629294755877,0.5097636176772867,0.6712811706961266
fixed_split_train_test,text_only,0.486353,0.6258879242304657,0.6131805157593123,0.38698010849909587,0.4745011086474501,0.6712811706961266
fixed_split_train_test,text_only,0.496609,0.6353591160220995,0.6642599277978339,0.33273056057866185,0.4433734939759036,0.6712811706961266
fixed_split_train_test,text_only,0.513162,0.6250986582478295,0.6893203883495146,0.25678119349005424,0.37417654808959155,0.6712811706961266
fixed_split_train_test,text_only,0.527161,0.6085240726124704,0.7111111111111111,0.1735985533453888,0.27906976744186046,0.6712811706961266
fixed_split_train_test,text_only,0.554253,0.590370955011839,0.765625,0.08860759493670886,0.15883306320907617,0.6712811706961266
fixed_split_train_test,text_plus_graph,0.308418,0.47277032359905286,0.45220282626766417,0.9837251356238698,0.6195899772209568,0.6952502519995339
fixed_split_train_test,text_plus_graph,0.336757,0.5224940805051302,0.47703180212014135,0.976491862567812,0.6409495548961425,0.6952502519995339
fixed_split_train_test,text_plus_graph,0.357634,0.5374901341752171,0.48444863336475025,0.9294755877034359,0.6369268897149938,0.6952502519995339
fixed_split_train_test,text_plus_graph,0.374189,0.5603788476716653,0.49797979797979797,0.891500904159132,0.6390149060272197,0.6952502519995339
fixed_split_train_test,text_plus_graph,0.388999,0.5824782951854776,0.5130718954248366,0.8517179023508138,0.6403806934058464,0.6952502519995339
fixed_split_train_test,text_plus_graph,0.40325,0.595895816890292,0.5242030696576151,0.8028933092224232,0.6342857142857142,0.6952502519995339
fixed_split_train_test,text_plus_graph,0.413041,0.6156274664561957,0.5425257731958762,0.7613019891500904,0.6335590669676449,0.6952502519995339
fixed_split_train_test,text_plus_graph,0.425226,0.6274664561957379,0.5574468085106383,0.7106690777576854,0.6248012718600954,0.6952502519995339
fixed_split_train_test,text_plus_graph,0.433628,0.6345698500394633,0.5709779179810726,0.6546112115732369,0.6099410278011794,0.6952502519995339
fixed_split_train_test,text_plus_graph,0.444407,0.6424625098658248,0.5889679715302492,0.5985533453887885,0.5937219730941704,0.6952502519995339
fixed_split_train_test,text_plus_graph,0.456508,0.6495659037095501,0.6109979633401222,0.5424954792043399,0.5747126436781609,0.6952502519995339
fixed_split_train_test,text_plus_graph,0.467529,0.6440410418310971,0.6214285714285714,0.4719710669077758,0.5364850976361768,0.6952502519995339
fixed_split_train_test,text_plus_graph,0.482358,0.6495659037095501,0.6561604584527221,0.4141048824593128,0.5077605321507761,0.6952502519995339
fixed_split_train_test,text_plus_graph,0.500051,0.6432517758484609,0.6823104693140795,0.34177215189873417,0.45542168674698796,0.6952502519995339
fixed_split_train_test,text_plus_graph,0.520293,0.6266771902131019,0.6941747572815534,0.2585895117540687,0.37681159420289856,0.6952502519995339
fixed_split_train_test,text_plus_graph,0.550655,0.6148382004735596,0.7407407407407407,0.18083182640144665,0.29069767441860467,0.6952502519995339
fixed_split_train_test,text_plus_graph,0.604856,0.585635359116022,0.71875,0.08318264014466546,0.14910858995137763,0.6952502519995339
speaker_disjoint_split,text_only,0.328558,0.5025429116338207,0.4859437751004016,0.9804186360567184,0.649809800850302,0.6513582454838363
speaker_disjoint_split,text_only,0.355341,0.5346471710108074,0.5030238349341871,0.9547602970965564,0.6589002795899348,0.6513582454838363
speaker_disjoint_split,text_only,0.376086,0.5565797838525112,0.5163249810174639,0.9182984469952734,0.660996354799514,0.6513582454838363
speaker_disjoint_split,text_only,0.390622,0.5712015257469802,0.5268510984540277,0.8744091829844699,0.6575272911906576,0.6513582454838363
speaker_disjoint_split,text_only,0.402448,0.5874125874125874,0.5401139850942569,0.8318703578663066,0.6549707602339181,0.6513582454838363
speaker_disjoint_split,text_only,0.413606,0.5966306420851876,0.5503802281368821,0.7819041188386225,0.6460251046025105,0.6513582454838363
speaker_disjoint_split,text_only,0.424193,0.6007628734901462,0.5583809029579657,0.7265361242403782,0.6314553990610329,0.6513582454838363
speaker_disjoint_split,text_only,0.434123,0.6061665607120152,0.5691428571428572,0.6725185685347738,0.61652739090065,0.6513582454838363
speaker_disjoint_split,text_only,0.442812,0.6160203432930705,0.5867768595041323,0.6232275489534098,0.6044531761624099,0.6513582454838363
speaker_disjoint_split,text_only,0.452517,0.6118881118881119,0.5931232091690545,0.5590817015530047,0.5755995828988529,0.6513582454838363
speaker_disjoint_split,text_only,0.462476,0.6058486967577876,0.5988515176374077,0.49291019581363943,0.5407407407407407,0.6513582454838363
speaker_disjoint_split,text_only,0.472511,0.6036236490781945,0.6122840690978887,0.4307900067521945,0.5057471264367817,0.6513582454838363
speaker_disjoint_split,text_only,0.481267,0.5924984106802289,0.6150289017341041,0.3592167454422687,0.453537936913896,0.6513582454838363
speaker_disjoint_split,text_only,0.490914,0.5864589955499047,0.6308139534883721,0.29304523970290347,0.4001844167819272,0.6513582454838363
speaker_disjoint_split,text_only,0.502537,0.5731087094723458,0.634765625,0.21944632005401757,0.3261414952333166,0.6513582454838363
speaker_disjoint_split,text_only,0.517079,0.5524475524475524,0.608955223880597,0.137744767049291,0.22466960352422907,0.6513582454838363
speaker_disjoint_split,text_only,0.539936,0.5400508582326764,0.6075949367088608,0.06482106684672519,0.11714460036607688,0.6513582454838363
speaker_disjoint_split,text_plus_graph,0.340425,0.5019071837253656,0.4856091030789826,0.9797434166103984,0.6493622734392481,0.6534970487029907
speaker_disjoint_split,text_plus_graph,0.364966,0.5295613477431659,0.5001778726431875,0.949358541525996,0.6551724137931034,0.6534970487029907
speaker_disjoint_split,text_plus_graph,0.38164,0.5464081373172283,0.510250569476082,0.9074949358541526,0.6532199270959903,0.6534970487029907
speaker_disjoint_split,text_plus_graph,0.392939,0.5603941513032422,0.5199349064279902,0.862930452397029,0.6488956587966489,0.6534970487029907
speaker_disjoint_split,text_plus_graph,0.403389,0.5746980292434838,0.5313459009206488,0.8183659689399054,0.6443381180223285,0.6534970487029907
speaker_disjoint_split,text_plus_graph,0.414448,0.5826446280991735,0.5399239543726235,0.7670492910195814,0.6337517433751744,0.6534970487029907
speaker_disjoint_split,text_plus_graph,0.423716,0.5956770502225047,0.5542293720809549,0.7211343686698177,0.6267605633802817,0.6534970487029907
speaker_disjoint_split,text_plus_graph,0.433226,0.6080737444373808,0.5708571428571428,0.6745442268737339,0.6183844011142061,0.6534970487029907
speaker_disjoint_split,text_plus_graph,0.442199,0.6128417037507946,0.5835982199618563,0.6198514517218096,0.6011787819253438,0.6534970487029907
speaker_disjoint_split,text_plus_graph,0.451156,0.6169739351557534,0.5988538681948424,0.5644834571235652,0.581160931525895,0.6534970487029907
speaker_disjoint_split,text_plus_graph,0.460303,0.6102987921169739,0.6045939294503692,0.49763673193787983,0.5459259259259259,0.6534970487029907
speaker_disjoint_split,text_plus_graph,0.469704,0.6106166560712015,0.6228406909788867,0.43821742066171504,0.5144669044787951,0.6534970487029907
speaker_disjoint_split,text_plus_graph,0.478361,0.607120152574698,0.6416184971098265,0.37474679270763,0.4731457800511509,0.6534970487029907
speaker_disjoint_split,text_plus_graph,0.489445,0.5934520025429116,0.6468023255813954,0.30047265361242403,0.4103273397879207,0.6534970487029907
speaker_disjoint_split,text_plus_graph,0.503949,0.5826446280991735,0.6640625,0.22957461174881835,0.34119417962870047,0.6534970487029907
speaker_disjoint_split,text_plus_graph,0.521919,0.5664335664335665,0.6746268656716418,0.15259959486833222,0.2488986784140969,0.6534970487029907
speaker_disjoint_split,text_plus_graph,0.549788,0.5553083280356008,0.759493670886076,0.08102633355840648,0.1464307504575961,0.6534970487029907
