setting,model,threshold,accuracy,precision,recall,f1,roc_auc
fixed_split_train_test,text_plus_graph,0.614867,0.6243093922651933,0.6389891696750902,0.32007233273056057,0.42650602409638555,0.6743634162525769
fixed_split_train_test,text_plus_graph,0.636809,0.6124704025256511,0.6504854368932039,0.2423146473779385,0.3530961791831357,0.6743634162525769
fixed_split_train_test,text_plus_graph,0.670947,0.6037884767166535,0.6888888888888889,0.16817359855334538,0.2703488372093023,0.6743634162525769
fixed_split_train_test,text_plus_graph,0.728766,0.5872138910812944,0.734375,0.08499095840867993,0.15235008103727715,0.6743634162525769
speaker_disjoint_split,text_only,0.291106,0.5019071837253656,0.4856091030789826,0.9797434166103984,0.6493622734392481,0.6416109559931301
speaker_disjoint_split,text_only,0.340741,0.5257469802924348,0.49804340092493776,0.9453072248480756,0.65237651444548,0.6416109559931301
speaker_disjoint_split,text_only,0.374384,0.545772409408773,0.5098709187547457,0.9068197164078325,0.6527339003645201,0.6416109559931301
speaker_disjoint_split,text_only,0.401348,0.5667514303877941,0.5240032546786005,0.8696826468602296,0.653973089616654,0.6416109559931301
speaker_disjoint_split,text_only,0.425843,0.586141131595677,0.5392371766768961,0.8305199189736664,0.6539074960127592,0.6416109559931301
speaker_disjoint_split,text_only,0.449904,0.594723458359822,0.5489543726235742,0.7798784604996624,0.6443514644351465,0.6416109559931301
speaker_disjoint_split,text_only,0.469704,0.5991735537190083,0.5570539419087137,0.725185685347738,0.6300968025814022,0.6416109559931301
speaker_disjoint_split,text_only,0.486537,0.6004450095359186,0.564,0.6664415935178933,0.6109563602599815,0.6416109559931301
speaker_disjoint_split,text_only,0.503457,0.5988556897647807,0.5696122059758424,0.6049966239027684,0.5867714472822528,0.6416109559931301
speaker_disjoint_split,text_only,0.520762,0.6023521932612842,0.582378223495702,0.548953409858204,0.5651720542231491,0.6416109559931301
speaker_disjoint_split,text_only,0.536163,0.5982199618563255,0.5890073831009024,0.48480756245779877,0.5318518518518518,0.6416109559931301
speaker_disjoint_split,text_only,0.552996,0.5959949141767323,0.6007677543186181,0.4226873733963538,0.49623464130003964,0.6416109559931301
speaker_disjoint_split,text_only,0.569228,0.5880483153210426,0.6069364161849711,0.3544902093180284,0.4475703324808184,0.6416109559931301
speaker_disjoint_split,text_only,0.58808,0.5775588048315321,0.6104651162790697,0.2835921674544227,0.3872752420470263,0.6416109559931301
speaker_disjoint_split,text_only,0.609324,0.5667514303877941,0.615234375,0.21269412559081702,0.3161063723030607,0.6416109559931301
speaker_disjoint_split,text_only,0.643194,0.5568976478067387,0.6298507462686567,0.1424713031735314,0.23237885462555066,0.6416109559931301
speaker_disjoint_split,text_only,0.685003,0.5464081373172283,0.6708860759493671,0.07157326130992572,0.1293471629042099,0.6416109559931301
speaker_disjoint_split,text_plus_graph,0.266731,0.5006357279084552,0.48493975903614456,0.9783929777177582,0.6484672186171403,0.6569522256895652
speaker_disjoint_split,text_plus_graph,0.319439,0.5251112523839797,0.49768765563856276,0.9446320054017556,0.651910531220876,0.6569522256895652
speaker_disjoint_split,text_plus_graph,0.355895,0.5470438652256834,0.5106302201974183,0.9081701553004726,0.6537059538274606,0.6569522256895652
speaker_disjoint_split,text_plus_graph,0.385786,0.5680228862047044,0.5248169243287225,0.8710330857528696,0.654988575780655,0.6569522256895652
speaker_disjoint_split,text_plus_graph,0.415508,0.5867768595041323,0.5396755808855765,0.8311951384199865,0.6544391281233386,0.6569522256895652
speaker_disjoint_split,text_plus_graph,0.440709,0.601716465352829,0.5541825095057035,0.787305874409183,0.6504881450488145,0.6569522256895652
speaker_disjoint_split,text_plus_graph,0.462722,0.6013986013986014,0.5588998443175921,0.7272113436866982,0.6320422535211268,0.6569522256895652
speaker_disjoint_split,text_plus_graph,0.484589,0.608709472345836,0.5714285714285714,0.675219446320054,0.6190034045187248,0.6569522256895652
speaker_disjoint_split,text_plus_graph,0.504481,0.6141131595677051,0.5848696757787667,0.6212018906144497,0.6024885396201702,0.6569522256895652
speaker_disjoint_split,text_plus_graph,0.522043,0.6163382072472982,0.5981375358166189,0.5638082376772451,0.5804657629475147,0.6569522256895652
speaker_disjoint_split,text_plus_graph,0.543745,0.6102987921169739,0.6045939294503692,0.49763673193787983,0.5459259259259259,0.6569522256895652
speaker_disjoint_split,text_plus_graph,0.562182,0.6068022886204705,0.6170825335892515,0.43416610398379474,0.5097106619104241,0.6569522256895652
