setting,model,curve,x,y,threshold
fixed_split_train_test,text_only,pr,1.0,0.43646408839779005,
fixed_split_train_test,text_only,pr,1.0,0.4368088467614534,0.18110694775322828
fixed_split_train_test,text_only,pr,1.0,0.43715415019762843,0.22300921573724125
fixed_split_train_test,text_only,pr,1.0,0.4375,0.24970291309840598
fixed_split_train_test,text_only,pr,0.9981916817359855,0.43705463182897863,0.2662278329911493
fixed_split_train_test,text_only,pr,0.9981916817359855,0.43740095087163233,0.27034266079666375
fixed_split_train_test,text_only,pr,0.9981916817359855,0.43774781919111816,0.2737793471053091
fixed_split_train_test,text_only,pr,0.9981916817359855,0.4380952380952381,0.2759684302093694
fixed_split_train_test,text_only,pr,0.9981916817359855,0.4384432088959492,0.27907268261348295
fixed_split_train_test,text_only,pr,0.9981916817359855,0.43879173290937995,0.2791598151570625
fixed_split_train_test,text_only,pr,0.9981916817359855,0.43914081145584727,0.28306030510855223
fixed_split_train_test,text_only,pr,0.9981916817359855,0.4394904458598726,0.28426615892494866
fixed_split_train_test,text_only,pr,0.9981916817359855,0.4398406374501992,0.28555279604540507
fixed_split_train_test,text_only,pr,0.9981916817359855,0.44019138755980863,0.2867812729750674
fixed_split_train_test,text_only,pr,0.9981916817359855,0.4405426975259378,0.28839723698977704
fixed_split_train_test,text_only,pr,0.9981916817359855,0.44089456869009586,0.2904978077332163
fixed_split_train_test,text_only,pr,0.9963833634719711,0.4404476418864908,0.2905235496058609
fixed_split_train_test,text_only,pr,0.9945750452079566,0.44,0.29355855999151004
fixed_split_train_test,text_only,pr,0.9945750452079566,0.4403522818254604,0.29523354656596723
fixed_split_train_test,text_only,pr,0.9945750452079566,0.4407051282051282,0.2958787297691216
fixed_split_train_test,text_only,pr,0.9927667269439421,0.44025661587810744,0.29844034770161726
fixed_split_train_test,text_only,pr,0.9927667269439421,0.4406099518459069,0.3001024984810542
fixed_split_train_test,text_only,pr,0.9909584086799277,0.44016064257028115,0.30243596676706036
fixed_split_train_test,text_only,pr,0.9909584086799277,0.4405144694533762,0.30353444637188376
fixed_split_train_test,text_only,pr,0.9909584086799277,0.44086886564762673,0.3039665778189163
fixed_split_train_test,text_only,pr,0.9891500904159132,0.44041867954911434,0.30486310344312467
fixed_split_train_test,text_only,pr,0.9873417721518988,0.4399677679290894,0.3054173718162817
fixed_split_train_test,text_only,pr,0.9873417721518988,0.4403225806451613,0.3065045277245934
fixed_split_train_test,text_only,pr,0.9873417721518988,0.4406779661016949,0.30934861132299707
fixed_split_train_test,text_only,pr,0.9873417721518988,0.4410339256865913,0.3094713964534836
fixed_split_train_test,text_only,pr,0.9873417721518988,0.4413904607922393,0.31080828256746806
fixed_split_train_test,text_only,pr,0.9873417721518988,0.441747572815534,0.31135053050449224
fixed_split_train_test,text_only,pr,0.9873417721518988,0.4421052631578947,0.3120564464476478
fixed_split_train_test,text_only,pr,0.9855334538878843,0.44165316045380876,0.31235433307588156
fixed_split_train_test,text_only,pr,0.9837251356238698,0.44120032441200324,0.31287713623354113
fixed_split_train_test,text_only,pr,0.9837251356238698,0.44155844155844154,0.3128790018345862
fixed_split_train_test,text_only,pr,0.9819168173598554,0.44110479285134035,0.3137035387258247
fixed_split_train_test,text_only,pr,0.9819168173598554,0.44146341463414634,0.31408264239455175
fixed_split_train_test,text_only,pr,0.9819168173598554,0.44182262001627337,0.3141959419791002
fixed_split_train_test,text_only,pr,0.9819168173598554,0.44218241042345274,0.3142874350848574
fixed_split_train_test,text_only,pr,0.9819168173598554,0.44254278728606355,0.3148837157763391
fixed_split_train_test,text_only,pr,0.9819168173598554,0.4429037520391517,0.3160417575487661
fixed_split_train_test,text_only,pr,0.9819168173598554,0.44326530612244897,0.31818795196382377
fixed_split_train_test,text_only,pr,0.9819168173598554,0.44362745098039214,0.31827801388170895
fixed_split_train_test,text_only,pr,0.9819168173598554,0.4439901880621423,0.3188925378310562
fixed_split_train_test,text_only,pr,0.9819168173598554,0.44435351882160395,0.3190867807081317
fixed_split_train_test,text_only,pr,0.9819168173598554,0.44471744471744473,0.3198144487246296
fixed_split_train_test,text_only,pr,0.9819168173598554,0.44508196721311477,0.3198588772002811
fixed_split_train_test,text_only,pr,0.9819168173598554,0.44544708777686626,0.32037340946248394
fixed_split_train_test,text_only,pr,0.9819168173598554,0.4458128078817734,0.32128651961583526
fixed_split_train_test,text_only,pr,0.9819168173598554,0.44617912900575185,0.3221424961099358
fixed_split_train_test,text_only,pr,0.9819168173598554,0.4465460526315789,0.32268366277698424
fixed_split_train_test,text_only,pr,0.9801084990958409,0.44609053497942386,0.32321082597865775
fixed_split_train_test,text_only,pr,0.9783001808318263,0.4456342668863262,0.32343856055115017
fixed_split_train_test,text_only,pr,0.9783001808318263,0.4460016488046167,0.32376490544240616
fixed_split_train_test,text_only,pr,0.9783001808318263,0.44636963696369636,0.32446211429795146
fixed_split_train_test,text_only,pr,0.9783001808318263,0.4467382328654005,0.3269604925477681
fixed_split_train_test,text_only,pr,0.9783001808318263,0.4471074380165289,0.32698157598482
fixed_split_train_test,text_only,pr,0.9783001808318263,0.44747725392886684,0.3280129954184941
fixed_split_train_test,text_only,pr,0.9783001808318263,0.4478476821192053,0.3281573489854423
fixed_split_train_test,text_only,pr,0.976491862567812,0.44739022369511183,0.3291539677026218
fixed_split_train_test,text_only,pr,0.976491862567812,0.44776119402985076,0.3314355280624046
fixed_split_train_test,text_only,pr,0.9746835443037974,0.4473029045643154,0.33215284491909025
fixed_split_train_test,text_only,pr,0.9746835443037974,0.4476744186046512,0.3337486484138108
fixed_split_train_test,text_only,pr,0.972875226039783,0.4472152950955943,0.3344352779716298
fixed_split_train_test,text_only,pr,0.9710669077757685,0.44675540765391014,0.3347810524183306
fixed_split_train_test,text_only,pr,0.969258589511754,0.4462947543713572,0.33478501064086785
fixed_split_train_test,text_only,pr,0.969258589511754,0.44666666666666666,0.3370873792706721
fixed_split_train_test,text_only,pr,0.969258589511754,0.4470391993327773,0.3374687866558533
fixed_split_train_test,text_only,pr,0.969258589511754,0.44741235392320533,0.33754887852956733
fixed_split_train_test,text_only,pr,0.969258589511754,0.4477861319966583,0.33773576426836804
fixed_split_train_test,text_only,pr,0.969258589511754,0.44816053511705684,0.33792987396024643
fixed_split_train_test,text_only,pr,0.9674502712477396,0.4476987447698745,0.3383365543475717
fixed_split_train_test,text_only,pr,0.9674502712477396,0.4480737018425461,0.3390330855306948
fixed_split_train_test,text_only,pr,0.9656419529837251,0.44761106454316846,0.3392499412283793
fixed_split_train_test,text_only,pr,0.9656419529837251,0.44798657718120805,0.33945569029396516
fixed_split_train_test,text_only,pr,0.9656419529837251,0.44836272040302266,0.34005611296505284
fixed_split_train_test,text_only,pr,0.9656419529837251,0.44873949579831934,0.34016368635669314
fixed_split_train_test,text_only,pr,0.9656419529837251,0.44911690496215306,0.3403538637887867
fixed_split_train_test,text_only,pr,0.9638336347197106,0.44865319865319864,0.34134939999053415
fixed_split_train_test,text_only,pr,0.9620253164556962,0.44818871103622576,0.3416388459014676
fixed_split_train_test,text_only,pr,0.9620253164556962,0.448566610455312,0.3417514612138215
fixed_split_train_test,text_only,pr,0.9620253164556962,0.4489451476793249,0.34233050223266615
fixed_split_train_test,text_only,pr,0.9620253164556962,0.44932432432432434,0.34234549005495807
fixed_split_train_test,text_only,pr,0.9620253164556962,0.44970414201183434,0.3423873459694914
fixed_split_train_test,text_only,pr,0.9602169981916817,0.44923857868020306,0.34288410501880734
fixed_split_train_test,text_only,pr,0.9602169981916817,0.44961896697713805,0.3428979214082563
fixed_split_train_test,text_only,pr,0.9602169981916817,0.45,0.3430370718822765
fixed_split_train_test,text_only,pr,0.9584086799276673,0.4495335029686175,0.3431996175506533
fixed_split_train_test,text_only,pr,0.9584086799276673,0.44991511035653653,0.3432737314892219
fixed_split_train_test,text_only,pr,0.9584086799276673,0.45029736618521665,0.34334196759397834
fixed_split_train_test,text_only,pr,0.9584086799276673,0.45068027210884354,0.34351579032290325
fixed_split_train_test,text_only,pr,0.9584086799276673,0.451063829787234,0.34411729530513163
fixed_split_train_test,text_only,pr,0.9584086799276673,0.4514480408858603,0.344450917188447
fixed_split_train_test,text_only,pr,0.9584086799276673,0.4518329070758738,0.34556556727605786
fixed_split_train_test,text_only,pr,0.9566003616636528,0.4513651877133106,0.3456529310770171
fixed_split_train_test,text_only,pr,0.9566003616636528,0.4517506404782237,0.3465587174016087
fixed_split_train_test,text_only,pr,0.9547920433996383,0.4512820512820513,0.3465684466406366
fixed_split_train_test,text_only,pr,0.9547920433996383,0.4516680923866553,0.3467478734633345
fixed_split_train_test,text_only,pr,0.9529837251356239,0.4511986301369863,0.34675209984605765
fixed_split_train_test,text_only,pr,0.9529837251356239,0.45158526135389887,0.3473531815122891
fixed_split_train_test,text_only,pr,0.9529837251356239,0.45197255574614065,0.3477488705243201
fixed_split_train_test,text_only,pr,0.9529837251356239,0.45236051502145924,0.3477813610546236
fixed_split_train_test,text_only,pr,0.9529837251356239,0.4527491408934708,0.34786326548290303
fixed_split_train_test,text_only,pr,0.9529837251356239,0.4531384350816853,0.34926291632964324
fixed_split_train_test,text_only,pr,0.9511754068716094,0.45266781411359724,0.34931648620268313
fixed_split_train_test,text_only,pr,0.9511754068716094,0.45305770887166236,0.3496808214035304
fixed_split_train_test,text_only,pr,0.9493670886075949,0.4525862068965517,0.3510210061725099
fixed_split_train_test,text_only,pr,0.9493670886075949,0.45297670405522,0.35105674259032843
fixed_split_train_test,text_only,pr,0.9493670886075949,0.4533678756476684,0.3511083076886548
fixed_split_train_test,text_only,pr,0.9493670886075949,0.45375972342264476,0.35121716584764245
fixed_split_train_test,text_only,pr,0.9493670886075949,0.4541522491349481,0.3526247607598755
fixed_split_train_test,text_only,pr,0.9493670886075949,0.45454545454545453,0.3545042966539033
fixed_split_train_test,text_only,pr,0.9493670886075949,0.45493934142114384,0.35462248080575137
fixed_split_train_test,text_only,pr,0.9493670886075949,0.45533391153512576,0.35543873931636755
fixed_split_train_test,text_only,pr,0.9493670886075949,0.4557291666666667,0.3557202646787674
fixed_split_train_test,text_only,pr,0.9493670886075949,0.45612510860121636,0.35574639153508003
fixed_split_train_test,text_only,pr,0.9493670886075949,0.45652173913043476,0.3562228282735647
fixed_split_train_test,text_only,pr,0.9493670886075949,0.45691906005221933,0.356508805170275
fixed_split_train_test,text_only,pr,0.9493670886075949,0.4573170731707317,0.3566227903908431
fixed_split_train_test,text_only,pr,0.9493670886075949,0.45771578029642546,0.3566919619602884
fixed_split_train_test,text_only,pr,0.9493670886075949,0.4581151832460733,0.3572742476243311
fixed_split_train_test,text_only,pr,0.9475587703435805,0.4576419213973799,0.3575235461823126
fixed_split_train_test,text_only,pr,0.9475587703435805,0.458041958041958,0.35752592976822045
fixed_split_train_test,text_only,pr,0.9475587703435805,0.4584426946631671,0.3582660617184596
fixed_split_train_test,text_only,pr,0.9475587703435805,0.45884413309982486,0.3584307474895249
fixed_split_train_test,text_only,pr,0.9475587703435805,0.45924627519719546,0.35844314150882306
fixed_split_train_test,text_only,pr,0.9475587703435805,0.45964912280701753,0.3587065386943818
fixed_split_train_test,text_only,pr,0.9475587703435805,0.46005267778753295,0.3587873394383047
fixed_split_train_test,text_only,pr,0.945750452079566,0.45957820738137084,0.35922915598107613
fixed_split_train_test,text_only,pr,0.945750452079566,0.4599824098504837,0.35925912216486106
fixed_split_train_test,text_only,pr,0.945750452079566,0.460387323943662,0.35957259912710937
fixed_split_train_test,text_only,pr,0.945750452079566,0.46079295154185024,0.3598420036258975
fixed_split_train_test,text_only,pr,0.945750452079566,0.46119929453262787,0.3606731395452946
fixed_split_train_test,text_only,pr,0.945750452079566,0.4616063548102383,0.3608905480031772
fixed_split_train_test,text_only,pr,0.945750452079566,0.4620141342756184,0.3611825957202244
fixed_split_train_test,text_only,pr,0.945750452079566,0.4624226348364279,0.36123951638591584
fixed_split_train_test,text_only,pr,0.945750452079566,0.46283185840707963,0.3616863190043577
fixed_split_train_test,text_only,pr,0.945750452079566,0.4632418069087688,0.36247245140894724
fixed_split_train_test,text_only,pr,0.945750452079566,0.46365248226950356,0.3625117397474461
fixed_split_train_test,text_only,pr,0.945750452079566,0.4640638864241349,0.3625327254743742
fixed_split_train_test,text_only,pr,0.945750452079566,0.4644760213143872,0.3625408813272772
fixed_split_train_test,text_only,pr,0.945750452079566,0.4648888888888889,0.3626939395530359
fixed_split_train_test,text_only,pr,0.945750452079566,0.4653024911032028,0.36272820837954994
fixed_split_train_test,text_only,pr,0.945750452079566,0.4657168299198575,0.3627952889751218
fixed_split_train_test,text_only,pr,0.945750452079566,0.4661319073083779,0.3628599597216551
fixed_split_train_test,text_only,pr,0.9439421338155516,0.4656556645851918,0.36302177709225014
fixed_split_train_test,text_only,pr,0.9439421338155516,0.4660714285714286,0.3631704449527181
fixed_split_train_test,text_only,pr,0.9439421338155516,0.46648793565683644,0.36344708786951235
fixed_split_train_test,text_only,pr,0.9439421338155516,0.4669051878354204,0.363449227062355
fixed_split_train_test,text_only,pr,0.9439421338155516,0.4673231871083259,0.3643156979514807
fixed_split_train_test,text_only,pr,0.9421338155515371,0.4668458781362007,0.36483018545155765
fixed_split_train_test,text_only,pr,0.9403254972875226,0.4663677130044843,0.3648856787936859
fixed_split_train_test,text_only,pr,0.9403254972875226,0.466786355475763,0.3658059188456586
fixed_split_train_test,text_only,pr,0.9403254972875226,0.46720575022461813,0.3664702490674735
fixed_split_train_test,text_only,pr,0.9403254972875226,0.4676258992805755,0.36660011440626383
fixed_split_train_test,text_only,pr,0.9403254972875226,0.46804680468046805,0.3666210894207333
fixed_split_train_test,text_only,pr,0.9403254972875226,0.46846846846846846,0.3667394826832743
fixed_split_train_test,text_only,pr,0.9403254972875226,0.4688908926961226,0.36703362328153877
fixed_split_train_test,text_only,pr,0.9385171790235082,0.4684115523465704,0.36708169011448
fixed_split_train_test,text_only,pr,0.9385171790235082,0.46883468834688347,0.3671616148636069
fixed_split_train_test,text_only,pr,0.9385171790235082,0.4692585895117541,0.36808953774785147
fixed_split_train_test,text_only,pr,0.9367088607594937,0.4687782805429864,0.3684155860653891
fixed_split_train_test,text_only,pr,0.9367088607594937,0.4692028985507246,0.3684287267683272
fixed_split_train_test,text_only,pr,0.9349005424954792,0.46872166817769717,0.3685402916017285
fixed_split_train_test,text_only,pr,0.9330922242314648,0.46823956442831216,0.3699204939534364
fixed_split_train_test,text_only,pr,0.9330922242314648,0.46866485013623976,0.369956417519693
fixed_split_train_test,text_only,pr,0.9330922242314648,0.4690909090909091,0.3699789057355052
fixed_split_train_test,text_only,pr,0.9330922242314648,0.4695177434030937,0.3712915331480881
fixed_split_train_test,text_only,pr,0.9312839059674503,0.4690346083788707,0.37139334224099996
fixed_split_train_test,text_only,pr,0.9312839059674503,0.46946216955332726,0.3720987373936439
fixed_split_train_test,text_only,pr,0.9312839059674503,0.4698905109489051,0.37214157713559737
fixed_split_train_test,text_only,pr,0.9312839059674503,0.4703196347031963,0.372489229251755
fixed_split_train_test,text_only,pr,0.9294755877034359,0.46983546617915906,0.37262217527805186
fixed_split_train_test,text_only,pr,0.9294755877034359,0.47026532479414457,0.3729088761480997
fixed_split_train_test,text_only,pr,0.9294755877034359,0.4706959706959707,0.37315231676362487
fixed_split_train_test,text_only,pr,0.9294755877034359,0.4711274060494959,0.37391563688001966
fixed_split_train_test,text_only,pr,0.9294755877034359,0.47155963302752296,0.3743181952648264
fixed_split_train_test,text_only,pr,0.9276672694394213,0.47107438016528924,0.37442540957064063
fixed_split_train_test,text_only,pr,0.9276672694394213,0.47150735294117646,0.37481618391169136
fixed_split_train_test,text_only,pr,0.9258589511754068,0.47102115915363385,0.3749701678032698
fixed_split_train_test,text_only,pr,0.9258589511754068,0.4714548802946593,0.37497346605584214
fixed_split_train_test,text_only,pr,0.9258589511754068,0.471889400921659,0.37509819490961055
fixed_split_train_test,text_only,pr,0.9258589511754068,0.47232472324723246,0.3752266292569273
fixed_split_train_test,text_only,pr,0.9240506329113924,0.47183748845798706,0.3754863821683366
fixed_split_train_test,text_only,pr,0.9240506329113924,0.4722735674676525,0.3756011878688987
fixed_split_train_test,text_only,pr,0.9240506329113924,0.4727104532839963,0.37616613698099644
fixed_split_train_test,text_only,pr,0.9240506329113924,0.47314814814814815,0.37617577407908465
fixed_split_train_test,text_only,pr,0.9240506329113924,0.4735866543095459,0.3762420335213924
fixed_split_train_test,text_only,pr,0.9222423146473779,0.47309833024118736,0.3762465780065149
fixed_split_train_test,text_only,pr,0.9222423146473779,0.4735376044568245,0.3762525415891654
fixed_split_train_test,text_only,pr,0.9222423146473779,0.4739776951672863,0.37629008860110924
fixed_split_train_test,text_only,pr,0.9204339963833634,0.47348837209302325,0.3763618729680186
fixed_split_train_test,text_only,pr,0.9204339963833634,0.47392923649906893,0.3764440805602194
fixed_split_train_test,text_only,pr,0.918625678119349,0.47343895619757687,0.3767117577215646
fixed_split_train_test,text_only,pr,0.918625678119349,0.47388059701492535,0.37679318420634644
fixed_split_train_test,text_only,pr,0.918625678119349,0.47432306255835666,0.376915477106796
fixed_split_train_test,text_only,pr,0.9168173598553345,0.4738317757009346,0.37714651724732273
fixed_split_train_test,text_only,pr,0.9168173598553345,0.47427502338634236,0.37849169257252263
fixed_split_train_test,text_only,pr,0.9168173598553345,0.4747191011235955,0.37898280215234875
fixed_split_train_test,text_only,pr,0.9168173598553345,0.4751640112464855,0.37907817219174866
fixed_split_train_test,text_only,pr,0.9168173598553345,0.47560975609756095,0.3794678109102596
fixed_split_train_test,text_only,pr,0.9168173598553345,0.476056338028169,0.3797011869452557
fixed_split_train_test,text_only,pr,0.9150090415913201,0.4755639097744361,0.3799355712968927
fixed_split_train_test,text_only,pr,0.9150090415913201,0.4760112888052681,0.3800670986660643
fixed_split_train_test,text_only,pr,0.9150090415913201,0.4764595103578154,0.3802672066392575
fixed_split_train_test,text_only,pr,0.9150090415913201,0.47690857681432614,0.38195337760309117
fixed_split_train_test,text_only,pr,0.9150090415913201,0.47735849056603774,0.3820234695015342
fixed_split_train_test,text_only,pr,0.9150090415913201,0.47780925401322,0.3823736706396591
fixed_split_train_test,text_only,pr,0.9150090415913201,0.4782608695652174,0.38254319005533477
fixed_split_train_test,text_only,pr,0.9150090415913201,0.47871333964049195,0.3826697744536995
fixed_split_train_test,text_only,pr,0.9132007233273056,0.47821969696969696,0.3826726211333911
fixed_split_train_test,text_only,pr,0.9113924050632911,0.4777251184834123,0.3828376992788516
fixed_split_train_test,text_only,pr,0.9113924050632911,0.4781783681214421,0.3831921216576763
fixed_split_train_test,text_only,pr,0.9113924050632911,0.47863247863247865,0.3836337353977954
fixed_split_train_test,text_only,pr,0.9095840867992767,0.4781368821292776,0.38396826660636924
fixed_split_train_test,text_only,pr,0.9095840867992767,0.4785918173168411,0.3842093516981049
fixed_split_train_test,text_only,pr,0.9095840867992767,0.47904761904761906,0.38433248361625405
fixed_split_train_test,text_only,pr,0.9095840867992767,0.47950428979980936,0.3844383192043231
fixed_split_train_test,text_only,pr,0.9095840867992767,0.4799618320610687,0.38464399571391533
fixed_split_train_test,text_only,pr,0.9095840867992767,0.4804202483285578,0.3848557317935384
fixed_split_train_test,text_only,pr,0.9095840867992767,0.4808795411089866,0.3848794881646287
fixed_split_train_test,text_only,pr,0.9095840867992767,0.4813397129186603,0.38496055137859053
fixed_split_train_test,text_only,pr,0.9077757685352622,0.48084291187739464,0.3853637489284874
fixed_split_train_test,text_only,pr,0.9077757685352622,0.4813039309683605,0.3854366201012915
fixed_split_train_test,text_only,pr,0.9059674502712477,0.48080614203454897,0.3856769814579002
fixed_split_train_test,text_only,pr,0.9059674502712477,0.4812680115273775,0.3857785997367493
fixed_split_train_test,text_only,pr,0.9059674502712477,0.48173076923076924,0.3859798187327239
fixed_split_train_test,text_only,pr,0.9059674502712477,0.4821944177093359,0.3860873723568675
fixed_split_train_test,text_only,pr,0.9059674502712477,0.48265895953757226,0.3861536225100678
fixed_split_train_test,text_only,pr,0.9059674502712477,0.4831243972999036,0.3863387936956799
fixed_split_train_test,text_only,pr,0.9059674502712477,0.48359073359073357,0.38636859250281075
fixed_split_train_test,text_only,pr,0.9041591320072333,0.4830917874396135,0.3863913688549332
fixed_split_train_test,text_only,pr,0.9023508137432188,0.4825918762088975,0.386523883005601
fixed_split_train_test,text_only,pr,0.9023508137432188,0.4830590513068732,0.3871046016685038
fixed_split_train_test,text_only,pr,0.9023508137432188,0.48352713178294576,0.3877649444076568
fixed_split_train_test,text_only,pr,0.9005424954792043,0.4830261881668283,0.3878411445055199
fixed_split_train_test,text_only,pr,0.9005424954792043,0.48349514563106794,0.388129588458603
fixed_split_train_test,text_only,pr,0.9005424954792043,0.4839650145772595,0.3883408615074584
fixed_split_train_test,text_only,pr,0.9005424954792043,0.48443579766536965,0.388367317646999
fixed_split_train_test,text_only,pr,0.9005424954792043,0.48490749756572543,0.3883903211514189
fixed_split_train_test,text_only,pr,0.9005424954792043,0.4853801169590643,0.38851431058124253
fixed_split_train_test,text_only,pr,0.9005424954792043,0.48585365853658535,0.3886832209331628
fixed_split_train_test,text_only,pr,0.8987341772151899,0.4853515625,0.38870470878325797
fixed_split_train_test,text_only,pr,0.8987341772151899,0.4858260019550342,0.3887740233625706
fixed_split_train_test,text_only,pr,0.8987341772151899,0.4863013698630137,0.38925988265609335
fixed_split_train_test,text_only,pr,0.8987341772151899,0.48677766895200786,0.38931408872508755
